Wed 30 May 08:22:44 BST 2018
CMT*	BTC	2.50_average_under	Binance	5.05e-05
CMT*	BNB	2.50_average_under	Binance	0.02993
CMT*	ETH	2.50_average_under	Binance	0.0006612

Wed 30 May 09:12:06 BST 2018
CMT*	BTC	2.50_average_under	Binance	5.059e-05
CMT*	BNB	2.50_average_under	Binance	0.03048
CMT*	ETH	2.50_average_under	Binance	0.0006743

